,clicksCount,colorDepth,globalTimeStamp,keyMediumCount,keyMediumSpeed,keyMediumTime,middleSpeed,screenDiagonal,screenHeight,screenWidth,screenOrientation,userAgentCodeName,userAgentCoresCount,userAgentDownLink,userAgentEffectiveType,userAgentName,userAgentOnChange,id,windowHistoryLength,userAgentSaveData,userAgentRtt,userAgentPlatform
425,18,24,1602400695796,3,32,705,0.2248748428974586,50,1080,1920,horizontal,Mozilla,16,14,4g,Netscape,,77,4,True,145.0,MacOS
426,8,24,1602400592012,4,3,1088,0.266432932019772,50,1080,1920,horizontal,Mozilla,13,11,4g,Netscape,,59,2,False,210.0,Win32
427,0,24,1602400765775,9,38,983,0.3643522296144712,50,1080,1920,horizontal,Mozilla,9,13,4g,Netscape,,51,3,False,124.0,Win32
428,9,24,1602400509297,4,56,1419,-0.15308206467849172,50,1080,1920,horizontal,Mozilla,8,11,4g,Netscape,,44,4,True,187.0,MacOS
429,12,24,1602400641906,6,57,594,-0.100891290557372,50,1080,1920,horizontal,Mozilla,12,11,4g,Netscape,,65,2,True,57.0,Win64
430,2,24,1602400460661,2,48,500,0.8842006515631516,50,1080,1920,horizontal,Mozilla,15,14,4g,Netscape,,25,4,True,215.0,MacOS
431,11,24,1602400575453,11,32,1029,-0.07793068396723477,50,1080,1920,horizontal,Mozilla,12,10,4g,Netscape,,85,3,False,200.0,Win64
432,16,24,1602400524081,4,29,980,0.26285297454994677,50,1080,1920,horizontal,Mozilla,9,15,4g,Netscape,,79,5,False,28.0,Linux
433,10,24,1602400530077,14,46,708,0.014137405448477788,50,1080,1920,horizontal,Mozilla,11,10,4g,Netscape,,49,2,False,70.0,Win32
434,10,24,1602400540668,6,31,824,0.18767823440340586,50,1080,1920,horizontal,Mozilla,15,13,4g,Netscape,,68,5,True,63.0,Win32
435,12,24,1602400779551,3,39,396,0.2510500472317751,50,1080,1920,horizontal,Mozilla,14,9,4g,Netscape,,4,4,True,68.0,MacOS
436,19,24,1602400625097,4,35,722,0.306595731580187,50,1080,1920,horizontal,Mozilla,11,14,4g,Netscape,,48,2,False,72.0,Win64
437,7,24,1602400743864,10,42,1312,0.6828773339508515,50,1080,1920,horizontal,Mozilla,8,12,4g,Netscape,,10,1,False,34.0,Win64
438,3,24,1602400536368,5,50,815,-0.013439443585919544,50,1080,1920,horizontal,Mozilla,13,12,4g,Netscape,,13,5,False,249.0,Win32
439,8,24,1602400605388,9,27,837,0.08709479543766244,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,22,5,True,258.0,Win64
440,9,24,1602400622397,14,12,430,0.2856708106619996,50,1080,1920,horizontal,Mozilla,14,9,4g,Netscape,,35,5,False,194.0,Win64
441,21,24,1602400690119,8,48,1225,0.0637166990617695,50,1080,1920,horizontal,Mozilla,12,8,4g,Netscape,,4,4,False,182.0,Win32
442,13,24,1602400737649,10,29,665,0.10424630075567187,50,1080,1920,horizontal,Mozilla,10,9,4g,Netscape,,84,3,True,115.0,Win64
443,15,24,1602400561800,4,32,832,0.27172043936005347,50,1080,1920,horizontal,Mozilla,18,13,4g,Netscape,,84,1,True,108.0,Win64
444,7,24,1602400764992,6,36,391,0.012213196128590452,50,1080,1920,horizontal,Mozilla,12,13,4g,Netscape,,85,4,True,97.0,Linux
445,16,24,1602400628659,3,33,700,0.2254411215215537,50,1080,1920,horizontal,Mozilla,14,12,4g,Netscape,,21,3,True,162.0,Win64
446,11,24,1602400475220,10,32,1200,0.243979307980486,50,1080,1920,horizontal,Mozilla,9,25,4g,Netscape,,92,3,True,153.0,Linux
447,13,24,1602400798415,5,53,852,-0.027005981612325952,50,1080,1920,horizontal,Mozilla,14,12,4g,Netscape,,52,4,False,17.0,MacOS
448,19,24,1602400715391,8,37,469,0.08011202569256559,50,1080,1920,horizontal,Mozilla,14,10,4g,Netscape,,3,3,False,33.0,Win64
449,2,24,1602400535762,8,52,277,0.43746551895462,50,1080,1920,horizontal,Mozilla,12,13,4g,Netscape,,56,2,True,99.0,Linux
450,9,24,1602400535118,8,50,568,0.14926403714242345,50,1080,1920,horizontal,Mozilla,16,21,4g,Netscape,,85,2,True,196.0,Win32
451,6,24,1602400483320,7,22,604,0.22510707889520662,50,1080,1920,horizontal,Mozilla,8,10,4g,Netscape,,4,3,True,133.0,Win64
452,18,24,1602400590830,6,51,793,0.10563116060095187,50,1080,1920,horizontal,Mozilla,7,11,4g,Netscape,,86,1,True,260.0,Linux
453,17,24,1602400599935,6,31,287,-0.22203841097247667,50,1080,1920,horizontal,Mozilla,14,23,4g,Netscape,,41,2,True,116.0,Win64
454,15,24,1602400629574,10,29,644,0.07481480930441839,50,1080,1920,horizontal,Mozilla,12,12,4g,Netscape,,44,2,True,221.0,Linux
455,13,24,1602400541712,4,19,641,0.6971502265011503,50,1080,1920,horizontal,Mozilla,8,7,4g,Netscape,,30,2,False,147.0,Win64
456,11,24,1602400705158,5,41,591,0.22901840556167508,50,1080,1920,horizontal,Mozilla,17,11,4g,Netscape,,79,3,False,54.0,Win32
457,16,24,1602400500915,9,45,511,-0.0378284196421929,50,1080,1920,horizontal,Mozilla,6,13,4g,Netscape,,42,4,False,18.0,Linux
458,14,24,1602400665253,3,29,765,0.35978072018494295,50,1080,1920,horizontal,Mozilla,6,16,4g,Netscape,,36,4,True,117.0,Linux
459,11,24,1602400486557,5,39,686,0.2981378388739447,50,1080,1920,horizontal,Mozilla,13,11,4g,Netscape,,100,5,True,89.0,Win32
460,15,24,1602400499179,5,45,1093,0.3048272359763496,50,1080,1920,horizontal,Mozilla,8,13,4g,Netscape,,43,1,True,85.0,Linux
461,11,24,1602400473737,6,62,1093,-0.053388578779454285,50,1080,1920,horizontal,Mozilla,15,12,4g,Netscape,,63,1,False,245.0,Linux
462,3,24,1602400559210,8,39,1526,0.12543410254965898,50,1080,1920,horizontal,Mozilla,18,15,4g,Netscape,,37,3,False,132.0,MacOS
463,17,24,1602400640197,10,27,649,-0.031787597829785616,50,1080,1920,horizontal,Mozilla,13,11,4g,Netscape,,32,2,True,121.0,Win32
464,17,24,1602400605104,5,46,610,0.28016955025432677,50,1080,1920,horizontal,Mozilla,2,9,4g,Netscape,,16,4,True,135.0,Linux
465,21,24,1602400544441,3,50,722,0.397878042804738,50,1080,1920,horizontal,Mozilla,7,19,4g,Netscape,,31,4,False,101.0,Win32
466,11,24,1602400740227,17,2,972,0.24035503555986049,50,1080,1920,horizontal,Mozilla,15,10,4g,Netscape,,63,3,True,43.0,MacOS
467,2,24,1602400575543,5,19,363,0.4305633546153645,50,1080,1920,horizontal,Mozilla,12,18,4g,Netscape,,47,4,True,75.0,Win32
468,7,24,1602400562767,4,46,619,0.029732918069962547,50,1080,1920,horizontal,Mozilla,14,8,4g,Netscape,,26,2,True,47.0,Win32
469,13,24,1602400732088,11,51,1147,0.37828727793362116,50,1080,1920,horizontal,Mozilla,21,8,4g,Netscape,,5,3,False,37.0,Linux
470,9,24,1602400686693,5,30,880,0.5303942901047385,50,1080,1920,horizontal,Mozilla,8,11,4g,Netscape,,56,5,False,108.0,Win32
471,8,24,1602400723516,4,29,253,0.6195561153549531,50,1080,1920,horizontal,Mozilla,10,11,4g,Netscape,,53,3,True,128.0,MacOS
472,8,24,1602400688242,5,34,619,0.03914852436954418,50,1080,1920,horizontal,Mozilla,23,9,4g,Netscape,,91,3,False,43.0,Linux
473,8,24,1602400473195,10,48,319,0.09590387294253323,50,1080,1920,horizontal,Mozilla,10,11,4g,Netscape,,36,3,False,166.0,Win32
474,4,24,1602400498771,5,18,1177,0.2147057255913249,50,1080,1920,horizontal,Mozilla,11,8,4g,Netscape,,68,4,False,63.0,MacOS
475,7,24,1602400650217,9,37,928,-0.08692406705616226,50,1080,1920,horizontal,Mozilla,16,11,4g,Netscape,,56,3,False,15.0,Linux
476,11,24,1602400587156,9,52,838,-0.033288626638299894,50,1080,1920,horizontal,Mozilla,12,12,4g,Netscape,,36,3,False,185.0,Win64
477,13,24,1602400631221,5,48,827,0.2361834557501545,50,1080,1920,horizontal,Mozilla,12,8,4g,Netscape,,71,5,False,34.0,Win64
478,10,24,1602400764922,4,25,820,0.23040299676245946,50,1080,1920,horizontal,Mozilla,12,9,4g,Netscape,,58,5,True,68.0,Linux
479,10,24,1602400657355,3,35,662,0.40915042697593207,50,1080,1920,horizontal,Mozilla,7,15,4g,Netscape,,69,4,False,1.0,Win32
480,17,24,1602400691449,3,47,843,0.12196708014359044,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,40,5,False,41.0,Win64
481,6,24,1602400592947,6,53,595,0.47179096890877426,50,1080,1920,horizontal,Mozilla,8,12,4g,Netscape,,68,3,True,208.0,Linux
482,23,24,1602400596862,5,46,576,0.19972639799757286,50,1080,1920,horizontal,Mozilla,10,8,4g,Netscape,,57,1,True,4.0,Win32
483,10,24,1602400502741,8,39,836,0.2274805888798964,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,90,3,True,19.0,Win32
484,7,24,1602400669708,8,26,317,-0.08913614686452238,50,1080,1920,horizontal,Mozilla,14,10,4g,Netscape,,72,1,True,56.0,Win32
485,10,24,1602400470243,20,46,400,0.20236316594864348,50,1080,1920,horizontal,Mozilla,7,11,4g,Netscape,,92,4,True,198.0,MacOS
486,14,24,1602400579446,5,53,720,0.14477321413370242,50,1080,1920,horizontal,Mozilla,14,16,4g,Netscape,,21,3,False,194.0,Linux
487,9,24,1602400529503,18,37,767,0.14451812249146878,50,1080,1920,horizontal,Mozilla,17,14,4g,Netscape,,38,2,True,200.0,Win64
488,9,24,1602400702044,6,30,612,0.5230473184791748,50,1080,1920,horizontal,Mozilla,13,10,4g,Netscape,,97,2,True,15.0,Win64
489,12,24,1602400767139,4,41,460,-0.14224848920944871,50,1080,1920,horizontal,Mozilla,11,11,4g,Netscape,,20,1,True,159.0,MacOS
490,7,24,1602400768988,7,44,1340,-0.00864995313497593,50,1080,1920,horizontal,Mozilla,12,19,4g,Netscape,,70,3,False,77.0,Win64
491,5,24,1602400721052,3,69,768,0.2580246996596608,50,1080,1920,horizontal,Mozilla,9,11,4g,Netscape,,21,1,True,85.0,Win32
492,18,24,1602400639812,3,39,945,0.23248419388845767,50,1080,1920,horizontal,Mozilla,17,13,4g,Netscape,,91,2,True,147.0,Linux
493,8,24,1602400708802,4,55,524,-0.10348440348551734,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,6,3,False,27.0,Win64
494,15,24,1602400613107,10,30,1113,0.2318735002681427,50,1080,1920,horizontal,Mozilla,15,13,4g,Netscape,,25,4,True,267.0,Linux
495,8,24,1602400743748,4,17,621,0.51811116742352,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,46,4,False,143.0,MacOS
496,10,24,1602400567777,11,38,785,0.28353725833682497,50,1080,1920,horizontal,Mozilla,9,14,4g,Netscape,,8,4,True,268.0,Linux
497,10,24,1602400510053,7,43,851,0.537563739295545,50,1080,1920,horizontal,Mozilla,13,12,4g,Netscape,,63,5,True,179.0,Win64
498,6,24,1602400595436,14,31,396,0.5562192544839626,50,1080,1920,horizontal,Mozilla,13,15,4g,Netscape,,70,2,True,174.0,Linux
499,7,24,1602400542319,3,45,426,0.03770532923155867,50,1080,1920,horizontal,Mozilla,16,11,4g,Netscape,,64,2,True,133.0,Win32
500,16,24,1602400702050,9,31,768,0.646955460373061,50,1080,1920,horizontal,Mozilla,10,12,4g,Netscape,,93,1,True,129.0,Win64
501,18,24,1602400697917,5,33,576,0.08011494486361714,50,1080,1920,horizontal,Mozilla,12,8,4g,Netscape,,63,3,True,80.0,Win32
502,2,24,1602400540175,4,23,810,0.3287094262861938,50,1080,1920,horizontal,Mozilla,12,10,4g,Netscape,,28,3,False,9.0,MacOS
503,8,24,1602400563452,3,40,634,-0.016985706722386362,50,1080,1920,horizontal,Mozilla,9,20,4g,Netscape,,10,3,False,63.0,Win32
504,3,24,1602400575274,10,65,870,0.13955294013307373,50,1080,1920,horizontal,Mozilla,6,8,4g,Netscape,,40,2,False,227.0,Linux
505,10,24,1602400775907,5,33,751,0.2008315234921962,50,1080,1920,horizontal,Mozilla,11,15,4g,Netscape,,24,3,False,214.0,Win64
506,23,24,1602400664420,4,31,944,-0.07374436241184146,50,1080,1920,horizontal,Mozilla,12,12,4g,Netscape,,83,4,True,235.0,MacOS
507,14,24,1602400511532,5,28,930,0.5157764490411768,50,1080,1920,horizontal,Mozilla,10,7,4g,Netscape,,100,3,True,154.0,Linux
508,12,24,1602400534343,7,31,410,0.06007784935443933,50,1080,1920,horizontal,Mozilla,6,12,4g,Netscape,,63,2,False,108.0,Linux
509,1,24,1602400744734,7,48,777,-0.11871856342188519,50,1080,1920,horizontal,Mozilla,13,9,4g,Netscape,,14,3,True,12.0,Win32
510,11,24,1602400783360,3,20,674,-0.014862711576069498,50,1080,1920,horizontal,Mozilla,16,14,4g,Netscape,,18,3,True,64.0,Win64
511,9,24,1602400623530,4,26,859,0.26512876459418566,50,1080,1920,horizontal,Mozilla,11,11,4g,Netscape,,58,2,True,218.0,Win64
512,0,24,1602400583543,7,43,425,0.09908911202018103,50,1080,1920,horizontal,Mozilla,6,11,4g,Netscape,,74,2,False,90.0,Win64
513,15,24,1602400650155,5,51,827,0.34715383428865265,50,1080,1920,horizontal,Mozilla,15,10,4g,Netscape,,46,5,True,41.0,Linux
514,3,24,1602400781806,6,17,1358,0.5904247409150868,50,1080,1920,horizontal,Mozilla,15,18,4g,Netscape,,46,2,True,75.0,Linux
515,16,24,1602400726120,17,27,526,-0.1308327884990967,50,1080,1920,horizontal,Mozilla,11,8,4g,Netscape,,61,3,False,143.0,Win64
516,-1,24,1602400585797,7,28,685,0.09543812091149836,50,1080,1920,horizontal,Mozilla,7,13,4g,Netscape,,19,2,False,21.0,MacOS
517,13,24,1602400475536,8,53,715,0.3251275332841459,50,1080,1920,horizontal,Mozilla,4,10,4g,Netscape,,94,4,True,279.0,Linux
518,18,24,1602400779897,3,24,436,0.3225941042946415,50,1080,1920,horizontal,Mozilla,17,15,4g,Netscape,,29,3,False,30.0,Win64
519,12,24,1602400628722,18,65,691,0.015676489353296325,50,1080,1920,horizontal,Mozilla,14,14,4g,Netscape,,34,2,True,226.0,Win32
520,5,24,1602400539176,3,45,849,0.14244490867323922,50,1080,1920,horizontal,Mozilla,16,17,4g,Netscape,,20,3,False,43.0,MacOS
521,7,24,1602400588521,19,56,839,0.34469230985348676,50,1080,1920,horizontal,Mozilla,8,9,4g,Netscape,,34,3,True,30.0,Win32
522,10,24,1602400646843,16,60,978,0.4596335502758523,50,1080,1920,horizontal,Mozilla,12,11,4g,Netscape,,36,3,True,97.0,Win32
523,13,24,1602400711249,11,37,962,0.04200472143480979,50,1080,1920,horizontal,Mozilla,10,12,4g,Netscape,,94,1,True,54.0,MacOS
524,11,24,1602400719091,8,63,969,0.2612425790072273,50,1080,1920,horizontal,Mozilla,19,9,4g,Netscape,,85,3,True,113.0,Linux
525,7,24,1602400675116,4,48,459,0.1797052462707953,50,1080,1920,horizontal,Mozilla,13,9,4g,Netscape,,73,5,False,153.0,Win32
526,30,24,1602400709833,6,38,899,0.2829138391109469,50,1080,1920,horizontal,Mozilla,17,11,4g,Netscape,,97,1,True,234.0,Linux
527,23,24,1602400760509,6,32,1182,0.343420782065487,50,1080,1920,horizontal,Mozilla,14,17,4g,Netscape,,85,3,False,161.0,Win32
528,15,24,1602400498538,7,41,661,0.38796761968574844,50,1080,1920,horizontal,Mozilla,8,8,4g,Netscape,,12,3,False,75.0,Win32
529,15,24,1602400611803,6,41,754,0.482632808668287,50,1080,1920,horizontal,Mozilla,18,13,4g,Netscape,,38,4,False,141.0,Linux
530,12,24,1602400533160,9,38,831,-0.09133342075024792,50,1080,1920,horizontal,Mozilla,10,16,4g,Netscape,,72,4,False,70.0,Win64
531,8,24,1602400603442,6,72,601,0.04299841184125152,50,1080,1920,horizontal,Mozilla,14,16,4g,Netscape,,8,2,False,49.0,Win64
532,12,24,1602400604923,16,44,487,0.1497519383541302,50,1080,1920,horizontal,Mozilla,13,13,4g,Netscape,,81,3,False,46.0,Linux
533,9,24,1602400752501,12,80,1089,0.39057839212572,50,1080,1920,horizontal,Mozilla,8,13,4g,Netscape,,24,4,False,171.0,Linux
534,10,24,1602400628263,7,65,478,-0.17184781751269473,50,1080,1920,horizontal,Mozilla,19,11,4g,Netscape,,99,3,False,121.0,Win32
535,15,24,1602400540619,9,32,797,-0.5492101270926699,50,1080,1920,horizontal,Mozilla,11,11,4g,Netscape,,10,3,False,262.0,Win32
536,9,24,1602400717456,6,34,476,0.30036641715867096,50,1080,1920,horizontal,Mozilla,8,19,4g,Netscape,,42,4,True,188.0,Win32
537,14,24,1602400733687,5,46,530,0.20114730290252583,50,1080,1920,horizontal,Mozilla,10,13,4g,Netscape,,13,5,True,74.0,Linux
538,9,24,1602400725031,4,62,981,0.20395629088358244,50,1080,1920,horizontal,Mozilla,17,8,4g,Netscape,,61,3,False,176.0,Linux
539,21,24,1602400720625,4,51,846,0.33627275293670117,50,1080,1920,horizontal,Mozilla,12,15,4g,Netscape,,89,5,False,115.0,MacOS
540,6,24,1602400473078,9,34,442,0.35099626282930996,50,1080,1920,horizontal,Mozilla,9,13,4g,Netscape,,56,2,True,145.0,MacOS
541,15,24,1602400618774,6,42,642,0.3556032061779314,50,1080,1920,horizontal,Mozilla,16,10,4g,Netscape,,98,2,True,1.0,Win64
542,20,24,1602400579251,12,69,779,0.1600592826799124,50,1080,1920,horizontal,Mozilla,8,9,4g,Netscape,,22,3,True,169.0,Linux
543,19,24,1602400734357,3,52,441,0.045912142085813096,50,1080,1920,horizontal,Mozilla,17,11,4g,Netscape,,62,2,True,146.0,MacOS
544,15,24,1602400738116,6,27,992,0.03013273274824449,50,1080,1920,horizontal,Mozilla,11,9,4g,Netscape,,43,3,True,200.0,Win32
545,19,24,1602400583892,8,46,620,0.28443479028868135,50,1080,1920,horizontal,Mozilla,10,19,4g,Netscape,,54,4,False,147.0,Linux
546,14,24,1602400754420,4,53,627,0.044761270369573836,50,1080,1920,horizontal,Mozilla,10,11,4g,Netscape,,87,3,False,222.0,Win64
547,12,24,1602400476966,4,46,794,0.5281293275565453,50,1080,1920,horizontal,Mozilla,11,19,4g,Netscape,,17,3,False,190.0,MacOS
548,14,24,1602400615702,5,39,813,0.35562414926785463,50,1080,1920,horizontal,Mozilla,12,12,4g,Netscape,,68,3,True,168.0,Win32
549,8,24,1602400646525,7,39,1052,0.09450753657298644,50,1080,1920,horizontal,Mozilla,11,33,4g,Netscape,,80,2,False,120.0,Linux
550,12,24,1602400702659,6,39,588,0.5167923534011091,50,1080,1920,horizontal,Mozilla,9,13,4g,Netscape,,76,2,False,143.0,Linux
551,11,24,1602400719706,9,43,566,-0.1525997627693542,50,1080,1920,horizontal,Mozilla,14,11,4g,Netscape,,77,4,False,59.0,Win32
552,11,24,1602400753844,10,37,678,-0.2537588113935696,50,1080,1920,horizontal,Mozilla,7,9,4g,Netscape,,16,4,True,241.0,Linux
553,13,24,1602400760957,6,64,885,0.012950207125066365,50,1080,1920,horizontal,Mozilla,10,17,4g,Netscape,,50,3,True,3.0,Linux
554,15,24,1602400735482,6,57,560,0.3328460328956714,50,1080,1920,horizontal,Mozilla,15,11,4g,Netscape,,32,2,False,7.0,Linux
555,5,24,1602400592777,9,5,652,0.1934624768141855,50,1080,1920,horizontal,Mozilla,11,10,4g,Netscape,,91,2,True,219.0,MacOS
556,9,24,1602400460911,4,36,770,0.24240208374003946,50,1080,1920,horizontal,Mozilla,5,13,4g,Netscape,,70,2,True,108.0,Win64
557,11,24,1602400617539,11,31,597,0.08263958197115295,50,1080,1920,horizontal,Mozilla,19,13,4g,Netscape,,89,3,False,90.0,Win64
558,10,24,1602400659345,11,33,1220,0.009448911740437882,50,1080,1920,horizontal,Mozilla,12,14,4g,Netscape,,75,3,True,61.0,Win64
559,4,24,1602400775407,4,33,762,0.18429625445921058,50,1080,1920,horizontal,Mozilla,8,11,4g,Netscape,,30,3,True,63.0,Win32
560,14,24,1602400536370,4,42,452,-0.08787067768020464,50,1080,1920,horizontal,Mozilla,14,11,4g,Netscape,,82,3,False,296.0,Linux
561,15,24,1602400770351,9,55,940,0.3743395993536199,50,1080,1920,horizontal,Mozilla,13,10,4g,Netscape,,27,3,False,141.0,Linux
562,4,24,1602400663929,7,37,672,0.3216720151120268,50,1080,1920,horizontal,Mozilla,11,14,4g,Netscape,,2,1,True,51.0,MacOS
563,8,24,1602400528882,7,37,742,0.4457780454255113,50,1080,1920,horizontal,Mozilla,15,13,4g,Netscape,,52,4,False,27.0,Win64
564,9,24,1602400689135,11,37,246,0.14415880415872365,50,1080,1920,horizontal,Mozilla,11,9,4g,Netscape,,64,1,True,194.0,Win64
565,10,24,1602400715809,3,58,219,0.284752592279495,50,1080,1920,horizontal,Mozilla,9,10,4g,Netscape,,6,4,True,73.0,Win64
566,11,24,1602400563385,7,58,509,0.21567951011581507,50,1080,1920,horizontal,Mozilla,7,21,4g,Netscape,,65,2,True,52.0,MacOS
567,8,24,1602400490375,3,3,283,0.20630899939421096,50,1080,1920,horizontal,Mozilla,9,17,4g,Netscape,,31,2,True,109.0,Linux
568,17,24,1602400491888,7,52,386,0.4125275100370992,50,1080,1920,horizontal,Mozilla,13,14,4g,Netscape,,43,3,False,123.0,MacOS
569,6,24,1602400543393,10,48,1075,0.6586975522292275,50,1080,1920,horizontal,Mozilla,12,11,4g,Netscape,,64,3,False,131.0,MacOS
570,12,24,1602400569689,7,47,1156,0.6230104501860586,50,1080,1920,horizontal,Mozilla,16,9,4g,Netscape,,94,4,True,285.0,Linux
571,16,24,1602400742475,7,32,876,0.36811066392924346,50,1080,1920,horizontal,Mozilla,13,11,4g,Netscape,,61,5,True,72.0,Linux
572,17,24,1602400719167,4,28,1006,0.19126755823814484,50,1080,1920,horizontal,Mozilla,15,9,4g,Netscape,,94,2,False,67.0,MacOS
573,3,24,1602400459969,4,48,557,0.35647124763939697,50,1080,1920,horizontal,Mozilla,9,13,4g,Netscape,,56,3,True,291.0,Win64
574,2,24,1602400597038,4,34,953,-0.2614747767361941,50,1080,1920,horizontal,Mozilla,15,16,4g,Netscape,,61,4,True,152.0,MacOS
575,20,24,1602400525811,6,45,282,0.0827573323498093,50,1080,1920,horizontal,Mozilla,9,9,4g,Netscape,,63,1,False,23.0,MacOS
576,14,24,1602400551638,15,27,1105,0.415299669084046,50,1080,1920,horizontal,Mozilla,10,11,4g,Netscape,,67,2,True,116.0,Win64
577,11,24,1602400803397,10,49,1005,0.39809866766460916,50,1080,1920,horizontal,Mozilla,15,17,4g,Netscape,,45,4,False,204.0,Linux
578,8,24,1602400491436,10,48,538,0.0006312341981336012,50,1080,1920,horizontal,Mozilla,15,16,4g,Netscape,,63,4,True,14.0,MacOS
579,0,24,1602400551948,4,30,625,0.40537153526176173,50,1080,1920,horizontal,Mozilla,16,9,4g,Netscape,,99,5,False,111.0,MacOS
580,3,24,1602400744361,6,43,751,0.0637509249947736,50,1080,1920,horizontal,Mozilla,13,8,4g,Netscape,,76,2,False,95.0,MacOS
581,18,24,1602400750215,7,32,810,0.2631546161119666,50,1080,1920,horizontal,Mozilla,19,8,4g,Netscape,,55,4,False,11.0,MacOS
582,13,24,1602400548069,8,23,719,-0.06397310354376926,50,1080,1920,horizontal,Mozilla,4,9,4g,Netscape,,88,2,True,53.0,Linux
583,8,24,1602400749092,5,57,725,0.20836663836898012,50,1080,1920,horizontal,Mozilla,9,14,4g,Netscape,,3,2,True,23.0,Win64
584,12,24,1602400636412,4,28,966,0.39903613164857665,50,1080,1920,horizontal,Mozilla,16,13,4g,Netscape,,49,3,False,100.0,Win32
585,16,24,1602400647657,4,39,716,0.0836246860109842,50,1080,1920,horizontal,Mozilla,12,13,4g,Netscape,,68,2,False,3.0,Linux
586,6,24,1602400734088,5,34,1001,0.26982020583566757,50,1080,1920,horizontal,Mozilla,14,18,4g,Netscape,,99,2,False,6.0,MacOS
587,12,24,1602400711266,10,21,978,0.06038070616070189,50,1080,1920,horizontal,Mozilla,13,13,4g,Netscape,,85,2,False,96.0,MacOS
588,5,24,1602400617548,9,40,1035,0.24042790173017986,50,1080,1920,horizontal,Mozilla,12,10,4g,Netscape,,38,4,True,353.0,Linux
589,7,24,1602400593596,6,41,694,0.42327825361028226,50,1080,1920,horizontal,Mozilla,8,12,4g,Netscape,,26,4,False,149.0,Win32
590,13,24,1602400520258,13,44,818,0.20871814899706786,50,1080,1920,horizontal,Mozilla,12,13,4g,Netscape,,70,3,False,24.0,Linux
591,14,24,1602400662810,10,44,941,0.08157607501314999,50,1080,1920,horizontal,Mozilla,7,16,4g,Netscape,,34,4,False,155.0,Linux
592,12,24,1602400519349,7,38,808,0.13108160569826385,50,1080,1920,horizontal,Mozilla,10,6,4g,Netscape,,80,2,False,90.0,Win32
593,15,24,1602400570397,7,30,819,0.3877583436314679,50,1080,1920,horizontal,Mozilla,14,12,4g,Netscape,,86,3,True,63.0,Win32
594,16,24,1602400774744,7,31,1203,0.46121353275756827,50,1080,1920,horizontal,Mozilla,12,22,4g,Netscape,,22,2,True,211.0,MacOS
595,17,24,1602400557747,12,27,566,-0.21709410007121704,50,1080,1920,horizontal,Mozilla,19,12,4g,Netscape,,63,2,True,39.0,Linux
596,0,24,1602400543135,9,35,701,-0.036869029045497104,50,1080,1920,horizontal,Mozilla,14,13,4g,Netscape,,74,4,True,214.0,MacOS
597,0,24,1602400726183,6,33,691,0.21380204650593443,50,1080,1920,horizontal,Mozilla,13,10,4g,Netscape,,31,3,False,90.0,MacOS
598,18,24,1602400647954,4,36,292,-0.15246931075553039,50,1080,1920,horizontal,Mozilla,15,12,4g,Netscape,,14,3,True,172.0,Win64
599,17,24,1602400604402,3,49,958,0.5447892154182646,50,1080,1920,horizontal,Mozilla,15,7,4g,Netscape,,18,3,True,181.0,MacOS
600,15,24,1602400699012,13,43,819,0.42821600098643064,50,1080,1920,horizontal,Mozilla,9,13,4g,Netscape,,65,3,False,177.0,Win64
601,12,24,1602400677452,4,37,832,0.20759655448992642,50,1080,1920,horizontal,Mozilla,20,12,4g,Netscape,,16,5,False,42.0,Linux
602,14,24,1602400610622,2,48,1365,-0.12238505766079771,50,1080,1920,horizontal,Mozilla,14,9,4g,Netscape,,94,4,True,149.0,Win32
603,12,24,1602400552603,6,39,790,0.3351512707234379,50,1080,1920,horizontal,Mozilla,11,15,4g,Netscape,,40,3,True,175.0,MacOS
604,14,24,1602400500392,7,21,693,0.28901095010782313,50,1080,1920,horizontal,Mozilla,14,11,4g,Netscape,,47,3,False,85.0,Win64
605,21,24,1602400800538,3,35,1011,0.5764654987498855,50,1080,1920,horizontal,Mozilla,13,15,4g,Netscape,,33,4,True,244.0,Linux
606,13,24,1602400719781,14,31,374,0.21285263470316781,50,1080,1920,horizontal,Mozilla,14,10,4g,Netscape,,82,2,True,151.0,MacOS
607,1,24,1602400792016,7,46,573,0.364133393989345,50,1080,1920,horizontal,Mozilla,10,10,4g,Netscape,,41,5,True,84.0,Linux
608,14,24,1602400517345,10,18,787,0.08765244531781238,50,1080,1920,horizontal,Mozilla,9,14,4g,Netscape,,35,2,True,187.0,MacOS
609,12,24,1602400529875,10,63,963,0.25230444202333807,50,1080,1920,horizontal,Mozilla,13,15,4g,Netscape,,5,4,False,86.0,Linux
610,12,24,1602400592246,10,37,845,-0.009072499835730954,50,1080,1920,horizontal,Mozilla,7,15,4g,Netscape,,28,2,True,156.0,MacOS
611,12,24,1602400675743,2,34,582,0.0048140549753690615,50,1080,1920,horizontal,Mozilla,18,12,4g,Netscape,,7,2,False,93.0,Win64
612,10,24,1602400756829,12,50,774,0.5739136418704187,50,1080,1920,horizontal,Mozilla,11,10,4g,Netscape,,61,1,False,95.0,Win32
